"Search Results"

"Summary"
"Saved on";"20.06.2018 11.24.59"
"Searched for";"stain"
"In folder(s)";"C:\Apps\completion reports"
"Number of document(s) found";"204"            
"Number of instance(s) found";"1163"           

"15_9-16__WELL__15-09-16_PB-706-0081.PDF";"";"84";"GRAIN SIZE ~ STAIN CUT FlUOR DESCRIPTION MISC. mu 11 wf I m c "
"15_9-16__WELL__15-09-16_PB-706-0081.PDF";"";"85";"U.I. n stain !No fluor cut a/a !v weak jyel "
"15_9-16__WELL__15-09-16_PB-706-0081.PDF";"";"85";"r""ntsl brn stain 1v weak lvel cut -;2 ;0 i~ -----+-----~------------------------------------------------+-------~--------"
"15_9-16__WELL__15-09-16_PB-706-0081.PDF";"";"89";"sst:yel brn(stain),vf,f~i,sl calc ------------------------------- 2706 4 . :\; "

"File name";"Title";"Page";"Search Instance"
"15_9-17__WELL__15-09-17_PB-706-0226.PDF";"";"54";"subang, lse (stain?) Microfoss, Silica Clyst: brick-rd, frm, calc Mrl: a/a "
"15_9-17__WELL__15-09-17_PB-706-0226.PDF";"";"77";"rnding w/ gm- stain, ... -.· .. ... size, mod-por lt .. "
"15_9-17__WELL__15-09-17_PB-706-0226.PDF";"";"78";"w I grn- stain, size, mod-por 1 t srtd, fri, occ brn-dk "
"15_9-17__WELL__15-09-17_PB-706-0226.PDF";"";"79";"non occ spotty stain. very weak . · .• ·. calc, sl-non "
"15_9-17__WELL__15-09-17_PB-706-0226.PDF";"";"80";"size, MOd-por stain. e . srtd, fri, occ Very 2425- ..-- ~ . "
"15_9-17__WELL__15-09-17_PB-706-0226.PDF";"";"105";"2380 3 lsl stain \..1 lwh -fLuor lno cut ------------------------------- lyel-wh "

"File name";"Title";"Page";"Search Instance"
"15_9-19_A__WELL__15-09-19-A_PB-706-0115.PDF";"";"31";"brown black oil stain and even yellow fluorescence with flash to fast streaming, white "
"15_9-19_A__WELL__15-09-19-A_PB-706-0115.PDF";"";"31";"""MD, the stain became dark brown to brown black and the fluorescence became "
"15_9-19_A__WELL__15-09-19-A_PB-706-0115.PDF";"";"31";"hydrocarbon odour, no stain, predominantly no direct fluorescence and with non to weak, bluish "
"15_9-19_A__WELL__15-09-19-A_PB-706-0115.PDF";"";"151";"Shows, etc HC stain wk-mod ptchy mod stmg direct fluor Fst strm blu "
"15_9-19_A__WELL__15-09-19-A_PB-706-0115.PDF";"";"151";"Mod-wk. HC stain ptchy wk. yel direct fluor. Wk -mod fst strmwh "

"File name";"Title";"Page";"Search Instance"
"15_9-19_B__WELL__15-09-19-B_PB-706-0114.PDF";"";"40";"hydrocarbon odour, weak stain, predominantly no direct fluorescence and weak to moderate, slow, yellow "

"File name";"Title";"Page";"Search Instance"
"15_9-1__WELL__15-09-01_PB-706-0088.PDF";"";"72";"GRAI.N SIZE STAIN CUT FLUOR DESCRIPTION MISC. m,us,iv,f!'!''1'(C "
"15_9-1__WELL__15-09-01_PB-706-0088.PDF";"";"74";"GRAI.N SIZE STAIN CUT . FLUOR DESCRIPTION MISC. m,u s,i ,., "
"15_9-1__WELL__15-09-01_PB-706-0088.PDF";"";"79";"GRAI.N SIZE STAIN CUT FLUOR DESCRIPTION MISC. m,u S,i V,f "
"15_9-1__WELL__15-09-01_PB-706-0088.PDF";"";"82";"GRAI.N SIZE STAIN CUT FLUOR DESCRIPTION MISC. m,u s,i v,f "
"15_9-1__WELL__15-09-01_PB-706-0088.PDF";"";"83";"DEPTH GRAIN SIZE STAIN CUT FLUOR DESCRIPTION MISC. m,u s,i .v,"
"15_9-1__WELL__15-09-01_PB-706-0088.PDF";"";"85";"GRAI.N SIZE STAIN _C _lU_ FLUOR DESCRIPTION MISC. m1u "
"15_9-1__WELL__15-09-01_PB-706-0088.PDF";"";"88";"prts., lt. brn. stain. no : bleeding "
"15_9-1__WELL__15-09-01_PB-706-0088.PDF";"";"89";"GRAI.N SIZE STAIN CUT FLUOR DESCRIPTION MISC. m,us,i !t,f "
"15_9-1__WELL__15-09-01_PB-706-0088.PDF";"";"93";"DEPTH GRAIN SIZE STAIN CUT FLUOR DESCRIPTION MISC. ~--sj ·v,f_ ! "
"15_9-1__WELL__15-09-01_PB-706-0088.PDF";"";"94";"DEPTH GRAIN SIZE STAIN CUT FLUOR DESCRIPTION MISC. m,u s,i ·v,"
"15_9-1__WELL__15-09-01_PB-706-0088.PDF";"";"95";"GRAI.N SIZE stAIN CUT FLUOR DESCRIPTION MISC. m,u 1 v,f ! "
"15_9-1__WELL__15-09-01_PB-706-0088.PDF";"";"96";"GRAI.N SIZE STAIN CUT FLUOR DESCRIPTION MISC. m.u• v.f!'1'«"
"15_9-1__WELL__15-09-01_PB-706-0088.PDF";"";"97";"GRAI.N SIZE STAIN _C_lU_ FLUOR DESCRIPTION MISC. m,u s,i "
"15_9-1__WELL__15-09-01_PB-706-0088.PDF";"";"98";"depth lt. brn. stain. "
"15_9-1__WELL__15-09-01_PB-706-0088.PDF";"";"100";"light med. brn. stain. "
"15_9-1__WELL__15-09-01_PB-706-0088.PDF";"";"101";"GRAI.N SIZE STAIN CUT FLUOR DESCRIPTION MISC. m,u s,i v,f "
"15_9-1__WELL__15-09-01_PB-706-0088.PDF";"";"105";"DEPTH GRAIN SIZE STAIN CUT FLUOR DESCRIPTION MISC. m,u I 'v,f "

"File name";"Title";"Page";"Search Instance"
"15_9-2__WELL__15-09-02_PB-706-0112.PDF";"";"94";"• ;I STAIN CUT f-'IH,_,LU'T'-ORI-::-r:o'l'-::-- ATE ,. M""' "
"15_9-2__WELL__15-09-02_PB-706-0112.PDF";"";"98";"GRAIN SIZE . STAIN c UT FLUOR DESCRIPTION MISC. •• • "" ,, ' "
"15_9-2__WELL__15-09-02_PB-706-0112.PDF";"";"104";"GRAIN SIZE !STAIN foe •1•~ IF JR c:cc:c DESCRIPTION MISC "
"15_9-2__WELL__15-09-02_PB-706-0112.PDF";"";"105";"MISC. 1, I STAIN G l l.::'r"":'107f-:RTic:- DESCRIPTION ., '·"
"15_9-2__WELL__15-09-02_PB-706-0112.PDF";"";"109";"GRAIN SIZE : STAIN CUT FlUOR <I> SHOWS .IREC 16.3m .I "
"15_9-2__WELL__15-09-02_PB-706-0112.PDF";"";"110";"Z.E. ; STAIN CUT FlUOR DESCRIPTION , "" ~· S F G "
"15_9-2__WELL__15-09-02_PB-706-0112.PDF";"";"111";"SIZE •l STAIN _C.~!_ FLUOR DESCRIPTION MISC. 1---1-·~· "
"15_9-2__WELL__15-09-02_PB-706-0112.PDF";"";"119";"weak shows weak stain in parts slow milky cut in upper part no shows "
"15_9-2__WELL__15-09-02_PB-706-0112.PDF";"";"122";"GRAIN SIZE ~STAIN CUT FLUOR DESCRIPTION MISC. ""'"" "" • 1 I ""' "
"15_9-2__WELL__15-09-02_PB-706-0112.PDF";"";"125";"OF--~ ~ : STAIN • <;• s F G I I 2f I 1- "
"15_9-2__WELL__15-09-02_PB-706-0112.PDF";"";"126";"GRAIN SIZE ~ STAIN CUT FLUOR DESCRIPTION MISC. mu so v1 I m "
"15_9-2__WELL__15-09-02_PB-706-0112.PDF";"";"128";"SIZE ;I sTAIN C U ~F~!i'JR+.;_..--< DESCRIPTION MISC. ' ;! ~ "
"15_9-2__WELL__15-09-02_PB-706-0112.PDF";"";"130";"GRAIN SIZE I STAIN c l DESCRIPTION MISC. ., ',""! ! ' ; ',' "
"15_9-2__WELL__15-09-02_PB-706-0112.PDF";"";"131";"GRAIN SIZE ljj.STAIN C U iR DESCRIPTION MISC . •• '.' :, ' "

"File name";"Title";"Page";"Search Instance"
"15_9-3__WELL__15-09-03_PB-706-0111.PDF";"";"95";"DEPTH GRAIN SIZE STAIN CUT FLUOR DESCRIPTION MISC. Ill~ •,i •! ! '"
"15_9-3__WELL__15-09-03_PB-706-0111.PDF";"";"97";"IDffi'T GRAIN SIZE STAIN CUT -HUIIR DESCRIPTION MISC. 11111 •. vf ! '"
"15_9-3__WELL__15-09-03_PB-706-0111.PDF";"";"98";"SIZE ~j STAIN CUT FLUOR DESCRIPTION MISC. Ill~ I V! ! 'l' "
"15_9-3__WELL__15-09-03_PB-706-0111.PDF";"";"99";"DEPTH GRAIN SIZE STAIN CUT FLUOR DESCRIPTION MISC. .... •l 'l t "
"15_9-3__WELL__15-09-03_PB-706-0111.PDF";"";"101";"n GRAIN SIZE STAIN cu-t FLUOR DESCRIPTION MISC. Ill~ •,i •,• l "
"15_9-3__WELL__15-09-03_PB-706-0111.PDF";"";"102";"DEPTH GRAIN SIZE STAIN CUT FLUOR DESCRIPTION MISC. 111~ s,i v1f ! '"
"15_9-3__WELL__15-09-03_PB-706-0111.PDF";"";"104";"GRAIN SIZE ~~~ STAIN CUT FLUOR DESCRIPTION MISC. Ill~ •,i • ! '"
"15_9-3__WELL__15-09-03_PB-706-0111.PDF";"";"105";"GRAIN SIZE .STAIN CUT FLUOR DESCRIPTION MISC. ·~ •,i •! ! "
"15_9-3__WELL__15-09-03_PB-706-0111.PDF";"";"107";"DEPTH GRAIN SIZE STAIN CUT FLUOR DESCRIPTION MISC. -~ •,i ·.' ! "
"15_9-3__WELL__15-09-03_PB-706-0111.PDF";"";"108";"DEPTH GRAIN SIZE STAIN CUT FLUIIR DESCRIPTION MISC. - ·~ ~ p • "

"File name";"Title";"Page";"Search Instance"
"15_9-4__WELL__15-09-04_PB-706-0110.PDF";"";"115";"gas, poor oil stain, weak yel f1 slow milky cut "
"15_9-4__WELL__15-09-04_PB-706-0110.PDF";"";"116";"GRAIN SIZE ~ STAIN CUT mu 11 vi I m t vc ~! S "
"15_9-4__WELL__15-09-04_PB-706-0110.PDF";"";"117";"gas poor oiJ stain weak yel flue slow milky cut "
"15_9-4__WELL__15-09-04_PB-706-0110.PDF";"";"118";"l, poor oil stain, weak yel f slow cut in sdst sh::>ws a/ "
"15_9-4__WELL__15-09-04_PB-706-0110.PDF";"";"120";"v ooor oil stain "
"15_9-4__WELL__15-09-04_PB-706-0110.PDF";"";"123";"GRAI.N SIZE STAIN CUT FLUOR DESCRIPTION MISC. m,u • v,l ! "

"File name";"Title";"Page";"Search Instance"
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"22";"GRAIN SIZE ~ STAIN CUT FLUOR DESCRIPTION MISC. ~~ ...... IIIU si vi I "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"23";"GRAIN SIZE ~ STAIN CUT FLUOR DESCRIPTION MISC. ... li vi I .. c "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"24";"AIN SIZE ~ STAIN CUT FLUOR DESCRIPTION MISC. li vi I ""' t VC "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"27";"... SIZE :; STAIN CUT FLUOR DESCRIPTION MISC. si vi I m c VC "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"28";"4.00.17 GEOLOGIST. ~ STAIN ~~~ S F G __!!!_ _3_?§5 ·"
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"30";"GRAIN SIZE ~ STAIN J:Jl! FL!JOR DESCRIPTION MISC. ~~~~ •,i •,"
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"31";"1.J STAIN -CUT J-:.FL..::r~U::..::;IO~R~~ DESCRIPTION MISC. "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"33";"DEPTH GRAIN SIZE STAIN CUT FluOR- DESCRIPTION MISC. 111~ si v11 ! "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"34";"GRAIN SIZE ~ STAIN CUT FLUOR DESCRIPTION MISC. ""'"" li vi I ""' c "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"35";"cut - . stain - associat- . . ed w/carb 3586- . ·"
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"36";"SIZE 1J STAiN C UT ~-'-fl..;.;.U::;..;:;IO;..;.;.IR+---.,..._.~ DESCRIPTION MISC. .~~ "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"37";"GRAIN SIZE • STAIN CUT FLUOR DESCRIPTION MISC. mu _-. .. si •• I "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"38";"GRAIN SIZE i STAIN CUT FLUOR DESCRIPTION MISC. 3601-- -- --"
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"39";"AIN SIZE :• STAIN CUT FLU OR DESCRIPTION MISC. li vi I m c "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"40";"SIZE ,J STAIN CUT i-=-F..:;.;l.U::...:;IO~IR.....___,,..._-I DESCRIPTION MISC. "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"41";"DEPTH GRAIN SIZE STAIN ~JLI JLl)O~ DESCRIPTION MISC. . IIIU si v"
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"44";"GRAIN SIZE ~ STAIN CUT FLUOR DESCRIPTION MISC. mu si vf I m c "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"45";"GRAIN SIZE 5 STAIN CUT FL UDR DESCRIPTION MISC. mu ai vt t m "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"46";"LITHOLOGY I i STAIN SHOWS CJ) LITHOLOGIC DEPTH G...R AIN SIZE CUT FLUOR "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"47";"GRAIN SIZE ~ STAIN CUT FLUOR DESCRIPTION MISC. mu li vi I m c "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"48";"SHOWS ;~~~~~~~~~----~ 5 STAIN CUT FLUOR IIIU 11 vf I m c •• ~! "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"49";"GRAIN SIZE :;; STAIN CUT FLUOR DESCRIPTION MISC. mu si vi I m • "

"File name";"Title";"Page";"Search Instance"
"15_9-6__WELL__15-09-06_PB-706-0107.PDF";"";"71";"med brn oil stain, mod bri pd yel fluor fast streaming wh-crrn crnt "
"15_9-6__WELL__15-09-06_PB-706-0107.PDF";"";"108";"DEPTH GRAIN SIZE STAIN CUT FLUOR DESCRIPTION MISC. IIIU si •.' l 'l' "
"15_9-6__WELL__15-09-06_PB-706-0107.PDF";"";"109";"DEPTH GRAIN SIZE STAIN CUT FLUOR DESCRIPTION MISC. ·~ s,i •,t "
"15_9-6__WELL__15-09-06_PB-706-0107.PDF";"";"110";"DEPTH GRAIN SIZE STAIN CUT FLUOR DESCRIPTION MISC. -~ •,i •! l . "
"15_9-6__WELL__15-09-06_PB-706-0107.PDF";"";"111";"GRAIN SIZE ~ STAIN _C_lL!_ FLUOR DESCRIPTION MISC. ""'' si v1 "

"File name";"Title";"Page";"Search Instance"
"15_9-7__WELL__15-09-07_PB-706-0108.PDF";"";"89";"DEPTH GRAIN SIZE STAIN cUT T FLUOR DESCRIPTION MISC. ·~ si •! ! "
"15_9-7__WELL__15-09-07_PB-706-0108.PDF";"";"96";"DEPTH GRAIN SIZE STAIN CUT FLUOR DESCRIPTION MISC. .. ·. ~ .. •,."
"15_9-7__WELL__15-09-07_PB-706-0108.PDF";"";"100";"DEPTH GRAIN SIZE STAIN CUT i FLUOR DESCRIPTION MISC. •!•!!'!'~·~= ~~~ S "
"15_9-7__WELL__15-09-07_PB-706-0108.PDF";"";"104";"a/a no stain gas seal peel no.2 leeding gas "
"15_9-7__WELL__15-09-07_PB-706-0108.PDF";"";"107";"DEPTH GRAIN SIZE STAIN CUT FLUOR DESCRIPTION MISC. ... •t •t l "
"15_9-7__WELL__15-09-07_PB-706-0108.PDF";"";"119";"DEPTH GRAIN SIZE STAIN CUT Till OR DESCRIPTION MISC. ••.iv,l!'!'~v,c "

"File name";"Title";"Page";"Search Instance"
"15_9-8__WELL__15-09-08_PB-706-0079.PDF";"";"79";"dk brn oil stain Sst, a/a Coal, a/a Sh, a/a page "
"15_9-8__WELL__15-09-08_PB-706-0079.PDF";"";"80";"Pyr, loc rd stain on grns Coal, blk, hd, brit Sst, clr-mlky qtz, "
"15_9-8__WELL__15-09-08_PB-706-0079.PDF";"";"80";"matrix, pyr rd stain on grns Muse Feltspat Sst, feltspat, Muse, Pyr, else a/"
"15_9-8__WELL__15-09-08_PB-706-0079.PDF";"";"86";"w rd brn, stain on grains, else a/a Lst, rd brn, a/a "
"15_9-8__WELL__15-09-08_PB-706-0079.PDF";"";"93";"SIZE 1J STAIN CUT FLlfOR DESCRIPTION MISC. Ill~ •,i ! '!' ~ "
"15_9-8__WELL__15-09-08_PB-706-0079.PDF";"";"98";"mtx, no vis. stain. weak odour fair fair ~w~k~ull3,e~Duor,~"
"15_9-8__WELL__15-09-08_PB-706-0079.PDF";"";"98";"poor no vis stain. weak odour, no fluor, 30% weak -~~~~J~~-st~~-~t "
"15_9-8__WELL__15-09-08_PB-706-0079.PDF";"";"98";"m brn oil stain, good good strong odour, dull !l ·bri yel "

"File name";"Title";"Page";"Search Instance"
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"68";"v lt brn stain No fl inst cut Bri ye - orange fluor, inst "
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"68";"lt b n stain "
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"69";"cut V lt stain Dull orange fluor, inst str wh SD: f, lse-fri, "
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"70";"cut lt brn stain Fluor inst cut, stain, a[a a/a "
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"70";"Fluor inst cut, stain, a[a a/a "
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"71";"brn - ......... stain f-. ... .. . .. . .. . .. . "
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"72";"cut lt brn stain mod s inst cut Mod fa str wh cut "
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"74";"cut, lt brn stain "
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"75";"cut, lt brn stain "
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"76";"ir lt brn stain fast s r wh cut lt brn stain "
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"76";"cut lt brn stain "
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"77";"a lt brn stain "
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"78";"wh cut, :stain ..,..---+- Inclusions bluish grn, sf , soapy, non calc SD: "
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"79";"GRAIN SIZE ~ STAIN CUT FLUOR DESCRIPTION MISC. m~ .. .. .. ..e "
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"79";".. .. . stain - .... .. .. .. .. .. .. .. .. "
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"80";"cut lt brn stain v dull orange fluor, cut a/ brn st i: v "
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"85";"cut lt brn stain Stre cut "
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"86";"slty, calc mic stain SD: lt brn-clr qtz cloudy £--, w srt, subang- "
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"91";"GRAIN SIZE ~ STAIN CUT FLUOR DESCRIPTION MISC. m~ si • I m c "
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"93";"DEPTH GRAIN SIZE STAIN CUT FLUOR DESCRIPTION MISC. Ill~ •,i ' ! ~ "
"15_9-9__WELL__15-09-09_PB-706-0109.PDF";"";"94";"GRAIN SIZE ~ STAIN CUT FLU-OR DESCRIPTION MISC. m~ s1i • "

"File name";"Title";"Page";"Search Instance"
"16-01-01_PB-706-0728.pdf";"";"3";"possible residual oil stain were encountered in cuttings and cores from the Oligocene and "
"16-01-01_PB-706-0728.pdf";"";"15";"hard; A brown stain, possibly dead oil, with neither cut nor fluorescence, was observed "
"16-01-01_PB-706-0728.pdf";"";"15";"Possible residual oil stain was noted in the thick porous sandstone between 6080 and "
"16-01-01_PB-706-0728.pdf";"";"17";"light tan oil stain, slight odor, dull yellow fluorescence but negative cut. Bottom of "
"16-01-01_PB-706-0728.pdf";"";"18";"and porosity. No Stain - No Fluorescence. Bottom 9' Sand, gray, very fine to "
"16-01-01_PB-706-0728.pdf";"";"18";"light residual oil stain, pale white natural fluorescence and immediate white cut fluorescence. Strong "

"File name";"Title";"Page";"Search Instance"
"16_1-2__WELL__16-01-02_PB-706-0727.PDF";"";"10";".... ''' ''' stain) strong oil odo .j I (!Ot:e., strqng, "
"16_1-2__WELL__16-01-02_PB-706-0727.PDF";"";"11";"red~orange.iron. stain and ceme t, .. als0-1-alc I shot. 30. "
"16_1-2__WELL__16-01-02_PB-706-0727.PDF";"";"26";"have light brn stain and dead oil traces. 25 ss, wh, vy fn to "
"16_1-2__WELL__16-01-02_PB-706-0727.PDF";"";"27";"no cut or stain 10 sd - A/ A, a few pale red clrd "

"File name";"Title";"Page";"Search Instance"
"16_11-1_S__WELL__16-11-01-X_PB-706-0673.PDF";"";"129";"of dead asphaltic stain. Cont'd.·.·.-.-"
"16_11-1_S__WELL__16-11-01-X_PB-706-0673.PDF";"";"130";"was found with stain and dull fluorescence but otherwise 12. no show was observed. "

"File name";"Title";"Page";"Search Instance"
"16_4-1__WELL__16-04-01_PB-706-0387.PDF";"";"7";"record 5.2 Oil stain and flourescence CORING 6.1 Conventional cores 6.2 Side wall cores "
"16_4-1__WELL__16-04-01_PB-706-0387.PDF";"";"28";"rd. 5.2 OIL STAIN AND FLUORESCENCE No oil stain or fluorescence were detected in "
"16_4-1__WELL__16-04-01_PB-706-0387.PDF";"";"28";"FLUORESCENCE No oil stain or fluorescence were detected in cuttings, cores or sidewall cores. "

"File name";"Title";"Page";"Search Instance"
"16_4-2__WELL__16-04-02_PB-706-0381.PDF";"";"9";"17 5.2 Oil stain and fluorescence 20 6 CORING 22 6.1 Conventional cores 22 "
"16_4-2__WELL__16-04-02_PB-706-0381.PDF";"";"30";"rd. 5.2 Oil stain and fluorescence Hydrocarbon shows were described from ditch cuttings and "

"File name";"Title";"Page";"Search Instance"
"16_7-2__WELL__16-07-02_PB-706-0721.PDF";"";"56";".. --------~--~----------------------------------------------~------------------- ~~:)Stain 1St "

"File name";"Title";"Page";"Search Instance"
"16_7-3__WELL__16-07-03_PB-706-0718.PDF";"";"78";"lt_pinkish ... stain., .... qtzo.se , ..................................................... . .. dolo ... J/"

"File name";"Title";"Page";"Search Instance"
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"23";"med red brn stain, atzose~ 5% lithic, SR, wsrtd, mH, sil cem, ' F-"
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"23";"I red brn stain, sl micromoc, mH,flat no~s and round. Scour in-"
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"30";"to lt brn stain,: I clr, qtzose, sl lithic, sl micace- 1 ous, sl "
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"36";"w/tr orange stain, qtzose, vf- ................ ...... .... ............... . ......... ··"
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"37";"sl. or.ange. stain, ........................................................ . ..... S. :L .. _a,:rg, "
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"39";"sl red brn stain in places crypto xln, soft, sl slty, sl kaolinitic. soft-"
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"75";"lt red brn stain, qtzose vf - fine - --·-··"
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"77";"l:Jl':I1L.stain, --~~-Il~---~---C::C>.c:'l:!.~-~-'----~1:~()-~~---·--- ___ "
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"79";"lt red brn stain , mH arg i/p - ...................... ···"

"File name";"Title";"Page";"Search Instance"
"16_7-5__WELL__16-07-05_PB-706-0720.PDF";"";"66";"dk grn glauc stain. Rare occ. siliceous fossil {echinoid spine?) 2190 100 Shale: "

"File name";"Title";"Page";"Search Instance"
"1_6-7__WELL__01-06-07_PB-706-0940.PDF";"";"235";"spotty light brown stain, uniform very faint yellow fluorescence, slow even faint yellowish white "

"File name";"Title";"Page";"Search Instance"
"1_9-3_COMPLETION_REPORT_08414_01-09-03_706-0176.PDF";"";"47";"a med brn stain "
"1_9-3_COMPLETION_REPORT_08414_01-09-03_706-0176.PDF";"";"77";"C !!! ! STAIN C U T F L U OR DESCRIPTION MI SC "
"1_9-3_COMPLETION_REPORT_08414_01-09-03_706-0176.PDF";"";"78";"3109-llm . stain . 11 I- e 3 1 10 - - II "

"File name";"Title";"Page";"Search Instance"
"1_9-3_R__WELL__01-09-03_706-0176.PDF";"";"47";"a med brn stain "
"1_9-3_R__WELL__01-09-03_706-0176.PDF";"";"77";"C !!! ! STAIN C U T F L U OR DESCRIPTION MI SC "
"1_9-3_R__WELL__01-09-03_706-0176.PDF";"";"78";"3109-llm . stain . 11 I- e 3 1 10 - - II "

"File name";"Title";"Page";"Search Instance"
"1_9-3__WELL__01-09-03_706-0176.PDF";"";"47";"a med brn stain "
"1_9-3__WELL__01-09-03_706-0176.PDF";"";"77";"C !!! ! STAIN C U T F L U OR DESCRIPTION MI SC "
"1_9-3__WELL__01-09-03_706-0176.PDF";"";"78";"3109-llm . stain . 11 I- e 3 1 10 - - II "

"File name";"Title";"Page";"Search Instance"
"24-12-03-S_PB-706-0102.pdf";"";"87";"No odour, no stain, 10 Sd/Sst: a. a. no dir fluor, no cut "
"24-12-03-S_PB-706-0102.pdf";"";"107";"No shows No stain, wk HC (?) odour, spty ~ yel · Iuer ("
"24-12-03-S_PB-706-0102.pdf";"";"107";"res fluor No stain, wk HC (?) odour, spty ~ yel fluor (30%), "
"24-12-03-S_PB-706-0102.pdf";"";"107";"a.a. No stain, wk- no HC (?) odour, spty ~ yel fluor ("
"24-12-03-S_PB-706-0102.pdf";"";"107";"res fluor No stain, no HC (?) odour, spty tt yel fluor (<10%), "

"File name";"Title";"Page";"Search Instance"
"24_12-2__WELL__24-12-02_PB-706-0103.PDF";"";"47";"& dk brn stain v weak ye l f luor . No cut Tr "
"24_12-2__WELL__24-12-02_PB-706-0103.PDF";"";"50";", occ brn stain Tr dol , olive-gy , vhd , arg Tr "
"24_12-2__WELL__24-12-02_PB-706-0103.PDF";"";"61";"no residue no stain Page 4 2 of 1 2 1 "
"24_12-2__WELL__24-12-02_PB-706-0103.PDF";"";"83";"gy-brn, brn stain, e l se a/a sh/marl a / a "
"24_12-2__WELL__24-12-02_PB-706-0103.PDF";"";"83";". occ brn stain in l s "" n n "" • • no "
"24_12-2__WELL__24-12-02_PB-706-0103.PDF";"";"143";"W S .. STAIN C U T FLUOR <I> ! "" ..= s "

"File name";"Title";"Page";"Search Instance"
"24_9-4__WELL__24-09-04_PB-706-0924.PDF";"";"77";"black res. oil stain, no dir. fluor. , slow milky yell. cut fluor., hydroc. "
"24_9-4__WELL__24-09-04_PB-706-0924.PDF";"";"77";"med brown oil stain, bright even orange-golden brown dir. fluor., fast str. bright "
"24_9-4__WELL__24-09-04_PB-706-0924.PDF";"";"78";"per., brown oil stain., even bright yellow/brown/gold dir. fl., bright fast white "
"24_9-4__WELL__24-09-04_PB-706-0924.PDF";"";"78";"even brown oil stain, good strong even gold dir. fl., fast white str. cut "
"24_9-4__WELL__24-09-04_PB-706-0924.PDF";"";"79";"porosity, brn. oil stain, good gold. dir. fl., fast white streaming cut fluor. 23 "
"24_9-4__WELL__24-09-04_PB-706-0924.PDF";"";"88";"BIOTURBATION e OIL STAIN I="" "
"24_9-4__WELL__24-09-04_PB-706-0924.PDF";"";"259";"- A SoNM StAIN£Y i.Uf""""'4 A.s 3~1'\ C.O'-"

"File name";"Title";"Page";"Search Instance"
"25-10-02_PB-706-0707.PDF";"";"41";"_, elea,n-rustbrn stain. Tr _ SS, _ _ :wh _, fn-:-me<l "
