"Search Results"

"Summary"
"Saved on";"20.06.2018 11.14.07"
"Searched for";"odour"
"In folder(s)";"C:\Apps\completion reports"
"Number of document(s) found";"133"            
"Number of instance(s) found";"1322"           

"15_9-2__WELL__15-09-02_PB-706-0112.PDF";"";"114";"gas, cemented, good odour weak loose, friable imbedded with pebbl fluor, conglomerates, grad!d "
"15_9-2__WELL__15-09-02_PB-706-0112.PDF";"";"122";"yellow bluish cut odour "
"15_9-2__WELL__15-09-02_PB-706-0112.PDF";"";"125";"shows very weak odour "

"File name";"Title";"Page";"Search Instance"
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"27";"rnded-subang, mod- odour ·~ fairly well srtd, . K sl calc cmt "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"28";"srtd, sl calc odour arg cmt becoming 'Pr,pale v kaol in places "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"31";"brn, med, well odour ~---~~~~~ srtd, subang, lt e 3566 ~~~ .____, -~ brn,"
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"31";"1,.1 I odour show a/a odour "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"31";"show a/a odour "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"32";"kaol, friable-mod odour . K· hd --- C- - 3573- - "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"39";"le H/C odour ·-~~\.· dull yel - fluor ,pl wh "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"39";". '· odour • 3604-- . . . . . - . "
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"40";"srtd, kaol, rr odour mica, fri, v calc, occ shaly clasts, micro faulting 1--"
"15_9-5__WELL__15-09-05_PB-706-0106.PDF";"";"43";"e, sub- gd odour rnd, well srtd, fri pr dull - '-\.\ ...,.\ ...\ "

"File name";"Title";"Page";"Search Instance"
"15_9-6__WELL__15-09-06_PB-706-0107.PDF";"";"104";"stronq musk:v odour, one pyr Tnc- .us 38.2-2 14 Clyst, 1 "
"15_9-6__WELL__15-09-06_PB-706-0107.PDF";"";"111";"3812- ~~ NO ODOUR - '~ - 3813_ ' - , -- 3814-"

"File name";"Title";"Page";"Search Instance"
"15_9-7__WELL__15-09-07_PB-706-0108.PDF";"";"105";"bleeding gas good odour bioturb p flour weak cloudy cut "

"File name";"Title";"Page";"Search Instance"
"15_9-8__WELL__15-09-08_PB-706-0079.PDF";"";"96";"blk weak-£ 1 odour lt-m oil s r s 1'""'···"
"15_9-8__WELL__15-09-08_PB-706-0079.PDF";"";"97";"wh cly mtx, odour, m-dk b oil st no f slow -bri "
"15_9-8__WELL__15-09-08_PB-706-0079.PDF";"";"98";"vis. stain. weak odour fair fair ~w~k~ull3,e~Duor,~O~~eak~"
"15_9-8__WELL__15-09-08_PB-706-0079.PDF";"";"98";"vis stain. weak odour, no fluor, 30% weak -~~~~J~~-st~~-~t ________________ - "
"15_9-8__WELL__15-09-08_PB-706-0079.PDF";"";"98";"good good strong odour, dull !l ·bri yel wh flUOr ~-80- "
"15_9-8__WELL__15-09-08_PB-706-0079.PDF";"";"99";"gil stgin, weak odour, dull yel fluor, ------------------ 75% dull yel·bri yel, "

"File name";"Title";"Page";"Search Instance"
"16_4-2__WELL__16-04-02_PB-706-0381.PDF";"";"30";"to strong hydrocarbon odour, no direct fluorescence, a slow to fast streaming to blooming "
"16_4-2__WELL__16-04-02_PB-706-0381.PDF";"";"44";"Show, strna HC odour, no dir flu, fast strmq--hlnnm;na pl-br vel "
"16_4-2__WELL__16-04-02_PB-706-0381.PDF";"";"44";"1 wk HC odour1 no dir flu1 wk 1 slo1 X "
"16_4-2__WELL__16-04-02_PB-706-0381.PDF";"";"44";"Show . HC odour. no di~ flu fast lhl nnmi..nq vPl -hl "
"16_4-2__WELL__16-04-02_PB-706-0381.PDF";"";"51";"wk-strng HC odour,no dir flu, slo-fast strmg-blooming pi bri yel "

"File name";"Title";"Page";"Search Instance"
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"36";"cut, good strong odour. GJ•Bteln 35125 "
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"37";".. cut, strong odour. 2535 Sandstone a/a: vf-fine gn, msrtd, eig 0: "
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"37";"massive cut, strong odour. 2579.2 a/a. Gjesteln 35125 "
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"38";"l. ...................... . odour. 2584.2 Sandstone: lt brn, qtzose, tr lithic, fine gn, ·"
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"38";"no shows. Sl odour. ~~~-~ ~.?. ............ ______ ~~~-~~-~~-~-~-~----~~-~ --~-~-~---~~~--'----~::-~~~-~-'- -~:r _~- ~~~"
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"38";"no shows. Sl odour. 2586-7 Sandstone: med red ................................. ..Y.f.:-:-:E.."
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"40";"E;~()_ws, strong odour (slty) massive ·······"
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"40";"no shows, some odour (he) massive. 2538 Sandstone A/A. No visible shows, "
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"40";"visible shows, strong odour. 2542 Sandstone: A/A, 2-5% arq mat. 2550 Sandstone "
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"40";"some h.c. odour. 2552 Sandstone: v lt gy a/a w/a very "
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"40";"no shows, sl odour. Gjesteln 35125 "
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"41";"no shows, sl odour, 2558 Sandstone: v.lt brn, qtzose, tr lithic fine gn, "
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"41";"slty, massive, Strong odour, 2560 Sandstone a/a, w shows a/a 2573 Sandstone: "
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"41";"visible shows, some odour, ............ ........... ········"
"16_7-4__WELL__16-07-04_PB-706-0731.PDF";"";"41";"slowmassive cut, strong odour, ·-······;·"

"File name";"Title";"Page";"Search Instance"
"24-12-03-S_PB-706-0102.pdf";"";"87";"a. a. No odour, no stain, 10 Sd/Sst: a. a. no dir fluor, "
"24-12-03-S_PB-706-0102.pdf";"";"107";"wk HC (?) odour, spty ~ yel · Iuer (60%), inst ~ vel "
"24-12-03-S_PB-706-0102.pdf";"";"107";"wk HC (?) odour, spty ~ yel fluor (30%), inst - 1st yel "
"24-12-03-S_PB-706-0102.pdf";"";"107";"no HC (?) odour, spty ~ yel fluor (20%), ins!fst yel - "
"24-12-03-S_PB-706-0102.pdf";"";"107";"no HC (?) odour, spty tt yel fluor (<10%), no cut, no crush "

"File name";"Title";"Page";"Search Instance"
"24_9-4__WELL__24-09-04_PB-706-0924.PDF";"";"77";"cut fluor., hydroc. odour, incl. cm sized gr. grey clayst. clasts. 4 1833.0 5.0 "
"24_9-4__WELL__24-09-04_PB-706-0924.PDF";"";"77";"fluor., marked oil odour. 10 1816.5 3.8 Sandst : afa, occ. thin disc. greygreen "
"24_9-4__WELL__24-09-04_PB-706-0924.PDF";"";"78";"cut fl., oil odour. 18 1795.0 -- Misfired 19 1794.0 3.0 Sandst : med "
"24_9-4__WELL__24-09-04_PB-706-0924.PDF";"";"78";"fl., strong oil odour. - 66- I "

"File name";"Title";"Page";"Search Instance"
"24_9-6__WELL__24-09-06_PB-706-0929.PDF";"";"28";"par, mod HC odour, 100% even mod bri yell fluor, inst blmg-strng pa "
"24_9-6__WELL__24-09-06_PB-706-0929.PDF";"";"29";"por, mod HC odour, 100% even bri pa yel fluor, inst blmg-strng bri "
"24_9-6__WELL__24-09-06_PB-706-0929.PDF";"";"29";"por, mod HC odour, 1 00% even mod br i yell fluor, inst blmng-"

"File name";"Title";"Page";"Search Instance"
"25-07-05_PB-706-0906.pdf";"";"23";"residue. Strong petroliferous odour, occ brown oil stain, excellent uniform yellowish white direct fluorescence, "
"25-07-05_PB-706-0906.pdf";"";"23";"residual. Strong petroliferous odour, light brown oil stain, dull uniform yellowish white direct fluorescence, "
"25-07-05_PB-706-0906.pdf";"";"23";"becoming faint petroliferous odour below 2134m, abundant dark yellow brown visible oil stain at "

"File name";"Title";"Page";"Search Instance"
"25-08-05-S_PB-706-0821.pdf";"";"18";"2127 strong oil odour, good fluorescence, leaving med-coarse, clear m; 35 units oil "
"25-08-05-S_PB-706-0821.pdf";"";"55";"SEDIMENTARY STRUCTURES, HC ODOUR THROUGHOUT. OCC PYRITE SS: FU-CU, MOD-POOR SORTED, AV "
"25-08-05-S_PB-706-0821.pdf";"";"55";"SLICKENSIDES, STRONG HC ODOUR I2II DISH STRUCTURE ITJ CLAUCONI TE 1::::1 LA& OF "
"25-08-05-S_PB-706-0821.pdf";"";"56";"CRSE GRAINS HC ODOUR THROUGHOUT CORE GREAT DISH STRUCTURES ON 22 AUG NOT SEEN "

"File name";"Title";"Page";"Search Instance"
"25-10-02_PB-706-0691.PDF";"";"23";"sericite), slight sulphur odour, (Not H2S). No show. . .. "

"File name";"Title";"Page";"Search Instance"
"25-10-06-S_PB-706-0100.pdf";"";"129";"white residue weak odour of HC a.a . a. a. vslow streaming 0011 "
"25-10-06-S_PB-706-0100.pdf";"";"129";"residue v weak odour of HC a.a. v weakyel bm fluor. else a."
"25-10-06-S_PB-706-0100.pdf";"";"130";"residue, weak HC odour a. a. a. a. a. a . a. a. a."

"File name";"Title";"Page";"Search Instance"
"25_10-2__WELL__25-10-02_PB-706-0691.PDF";"";"23";"sericite), slight sulphur odour, (Not H2S). No show. . .. "

"File name";"Title";"Page";"Search Instance"
"25_10-6_S__WELL__25-10-06-S_PB-706-0100.PDF";"";"129";"white residue weak odour of HC a.a . a. a. vslow streaming 0011 "
"25_10-6_S__WELL__25-10-06-S_PB-706-0100.PDF";"";"129";"residue v weak odour of HC a.a. v weakyel bm fluor. else a."
"25_10-6_S__WELL__25-10-06-S_PB-706-0100.PDF";"";"130";"residue, weak HC odour a. a. a. a. a. a . a. a. a."

"File name";"Title";"Page";"Search Instance"
"25_10-8__WELL__25-10-08_PB-706-0809.PDF";"";"68";"Strong ""gas"" odour Strong ""gas"" odour Strong ""gas"" odour Strong """
"25_10-8__WELL__25-10-08_PB-706-0809.PDF";"";"68";"Strong ""gas"" odour Strong ""gas"" odour Strong ""gas"" odour Strong """
"25_10-8__WELL__25-10-08_PB-706-0809.PDF";"";"68";"Strong ""gas"" odour Strong ""gas"" odour Strong ""gas"" odour Strong """
"25_10-8__WELL__25-10-08_PB-706-0809.PDF";"";"68";"Strong ""gas"" odour Strong ""gas"" odour Strong ""gas"" odour. bubbles seen "
"25_10-8__WELL__25-10-08_PB-706-0809.PDF";"";"68";"Strong ""gas"" odour Strong ""gas"" odour. bubbles seen in core. Strong """
"25_10-8__WELL__25-10-08_PB-706-0809.PDF";"";"68";"Strong ""gas"" odour. bubbles seen in core. Strong ""gas"" odour. when breaking "
"25_10-8__WELL__25-10-08_PB-706-0809.PDF";"";"68";"Strong ""gas"" odour. when breaking inner barrel yellow I white Strong ""gas"" "
"25_10-8__WELL__25-10-08_PB-706-0809.PDF";"";"68";"Strong ""gas"" odour yellow I white Strong ""gas"" odour Strong ""gas"" "
"25_10-8__WELL__25-10-08_PB-706-0809.PDF";"";"68";"Strong ""gas"" odour Strong ""gas"" odour Strong ""gas"" odour Strong """
"25_10-8__WELL__25-10-08_PB-706-0809.PDF";"";"68";"Strong ""gas"" odour Strong ""gas"" odour Strong ""gas"" odour Moderate """
"25_10-8__WELL__25-10-08_PB-706-0809.PDF";"";"68";"Strong ""gas"" odour Strong ""gas"" odour Moderate ""gas"" odour Moderate """
"25_10-8__WELL__25-10-08_PB-706-0809.PDF";"";"68";"Strong ""gas"" odour Moderate ""gas"" odour Moderate ""gas"" odour Moderate """
"25_10-8__WELL__25-10-08_PB-706-0809.PDF";"";"68";"Moderate ""gas"" odour Moderate ""gas"" odour Moderate ""gas"" odour Moderate """
"25_10-8__WELL__25-10-08_PB-706-0809.PDF";"";"68";"Moderate ""gas"" odour Moderate ""gas"" odour Moderate ""gas"" odour white Moderate "
"25_10-8__WELL__25-10-08_PB-706-0809.PDF";"";"68";"Moderate ""gas"" odour Moderate ""gas"" odour white Moderate ""gas"" odour weak "
"25_10-8__WELL__25-10-08_PB-706-0809.PDF";"";"68";"Moderate ""gas"" odour white Moderate ""gas"" odour weak ""gas"" odour Very "
"25_10-8__WELL__25-10-08_PB-706-0809.PDF";"";"68";"Moderate ""gas"" odour weak ""gas"" odour Very weak odour. 2545,0 CLST red "
"25_10-8__WELL__25-10-08_PB-706-0809.PDF";"";"68";"weak ""gas"" odour Very weak odour. 2545,0 CLST red brown hard ~~--4-~-----+---"
"25_10-8__WELL__25-10-08_PB-706-0809.PDF";"";"68";"odour Very weak odour. 2545,0 CLST red brown hard ~~--4-~-----+---1--~~-1---+-------------+--r-+--"

"File name";"Title";"Page";"Search Instance"
"25_11-15__WELL__25-11-15_PB-706-0299.PDF";"";"32";"stain, rich petroleum odour, 100% bright - locally moderate yellow direct fluorescence, instantaneous blooming "
"25_11-15__WELL__25-11-15_PB-706-0299.PDF";"";"32";"stain, rich petroleum odour, 100% bright - locally moderate yellow direct fluorescence, instantaneous blooming "
"25_11-15__WELL__25-11-15_PB-706-0299.PDF";"";"32";"stain, rich petroleum odour, 100% bright - locally moderate yellow direct fluorescence, instantaneous blooming "
"25_11-15__WELL__25-11-15_PB-706-0299.PDF";"";"33";"stain, rich petroleum odour, 100% bright - locally moderate yellow direct fluorescence, instantaneous blooming "
"25_11-15__WELL__25-11-15_PB-706-0299.PDF";"";"33";"stain, strong petroleum odour, 100% gold direct fluorescence, instantaneous streaming blue white - yellow "
"25_11-15__WELL__25-11-15_PB-706-0299.PDF";"";"33";"stain, strong petroleum odour, 100% gold direct fluorescence, instantaneous streaming blue white - yellow "
"25_11-15__WELL__25-11-15_PB-706-0299.PDF";"";"57";"stn, rich pet odour. 100% bri yel dir flu, inst blmg yel wh flu "
"25_11-15__WELL__25-11-15_PB-706-0299.PDF";"";"57";"stn, rich pet odour, 100% bri yel dir flu, inst blmg yel wh flu "
"25_11-15__WELL__25-11-15_PB-706-0299.PDF";"";"57";"stn, rich pet odour, 100% bri yel dir flu, inst blmg yel wh flu "
